"Order","Family","Genus","Species","spawningMode","FemaleSize_mm","sizeType","eggSize_mm","typeOfWork_eggSize","timeToEggMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnSize","lnEggSize","absLatitude"
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",541.108,"TL",1.0824494,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29361888923723,0.0792264361530287,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",536.835,"TL",1.0583193,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28569078472422,0.0566820837461131,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",571.018,"TL",0.9709582,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34742073280188,-0.0294718600211288,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",565.795,"TL",0.9626551,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.33823182178353,-0.0380600829451705,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",561.522,"TL",0.9649069,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.33065095417676,-0.0357236589812636,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",561.048,"TL",0.9543531,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.32980646335985,-0.046721550227339,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",571.492,"TL",0.929502,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34825048488667,-0.0731063201284938,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",576.715,"TL",0.8971016,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.35734821034033,-0.108586156893799,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",580.987,"TL",0.8692216,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.36472838138644,-0.140157180471446,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",568.643,"TL",0.8307519,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34325282069801,-0.18542408466007,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",535.886,"TL",0.8291715,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28392145188264,-0.18732826948876,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",545.381,"TL",0.8970318,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30148463298766,-0.108663966046714,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",538.734,"TL",0.9022934,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28922194260108,-0.102815534648798,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",546.33,"TL",0.9286922,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30322318877584,-0.073977919072529,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",541.108,"TL",0.9550625,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29361888923723,-0.045978495616661,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",550.603,"TL",0.9709127,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.31101404129519,-0.0295187220447663,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",551.078,"TL",0.9844817,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.31187635993268,-0.0156399691915128,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",545.856,"TL",0.9920077,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30235520469664,-0.00802440963061493,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",546.33,"TL",1.0070842,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30322318877584,0.00705922493803145,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",535.886,"TL",1.0115835,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28392145188264,0.01151692488587,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",540.158,"TL",1.0025478,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29186168935405,0.00254455985989917,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",531.138,"TL",0.991975,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.27502187448281,-0.00805737362773342,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",521.168,"TL",0.9934603,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25607244658916,-0.00656117752697611,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",521.643,"TL",0.9791397,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25698344586487,-0.0210809500026088,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",521.168,"TL",0.9851688,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25607244658916,-0.0149422819339293,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",525.441,"TL",0.9648266,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.26423790998907,-0.0358068829083461,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",531.613,"TL",0.9784082,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.27591578101713,-0.0218283136140417,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",543.007,"TL",0.9754184,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29712221119523,-0.0248887718283369,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",541.583,"TL",0.9852143,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29449633262685,-0.0148960980217672,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",534.936,"TL",0.9791693,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.282147113572,-0.0210507198397465,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.027,"TL",0.9504595,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22461189319267,-0.0508097271145263,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.976,"TL",0.9572456,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22648923733255,-0.0436952851356888,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.501,"TL",0.9662897,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22555001669794,-0.0342915932492486,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",509.299,"TL",0.9776047,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23303527040935,-0.0226498828840554,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.501,"TL",0.9828726,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22555001669794,-0.0172757704895389,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.027,"TL",0.9791027,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22461189319267,-0.0211187389913513,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",505.976,"TL",0.9971953,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22648923733255,-0.00280864054079284,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",520.694,"TL",0.8947155,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25516253715259,-0.111249488335887,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",510.724,"TL",0.8909245,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23582932687092,-0.11549559135305,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",510.249,"TL",0.9120289,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23489884186442,-0.0920836008133874,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",497.905,"TL",0.9089864,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.21040929577486,-0.0954251464127322,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",491.259,"TL",0.917263,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.19697148362634,-0.0863610430480509,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",481.289,"TL",0.8230197,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.17646792127955,-0.194775141775023,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",475.592,"TL",0.7898412,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16456034381729,-0.23592336638505,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",451.379,"TL",0.8380285,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,-0.176703169531826,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",468.471,"TL",0.8606796,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.14947420008278,-0.150032969245798,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",441.41,"TL",0.9427802,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.08997414875405,-0.0589221094134953,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",516.421,"TL",1.0130477,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24692232429591,0.0129633120157959,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",515.946,"TL",1.025107,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24600210884246,0.0247969973859916,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",510.724,"TL",1.0198189,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23582932687092,0.0196250625128787,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",507.4,"TL",1.0258417,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22929964716518,0.0255134463458575,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",500.279,"TL",1.0348711,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.21516594279808,0.0342768778986483,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",496.481,"TL",1.0250636,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0247546594459133,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",515.471,"TL",1.0492265,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24508104581251,0.0480532260305453,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",508.35,"TL",1.0552408,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23117018672117,0.0537689873292704,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",511.673,"TL",1.0627859,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23768574912675,0.0608936679732127,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",511.198,"TL",1.0733376,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.2367569906926,0.0707730460355857,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",516.421,"TL",1.0756105,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24692232429591,0.0728884073582307,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",501.229,"TL",1.0785918,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.2170630824813,0.0756563014444736,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",496.481,"TL",1.0898877,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0860746634104168,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",496.481,"TL",1.0748124,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0721461347227931,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",496.006,"TL",1.052952,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20658802342596,0.0515976480672703,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",476.067,"TL",1.0491388,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.1655586006287,0.0479696371530022,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",486.036,"TL",1.0830806,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.18628269523122,0.0798093881489606,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",481.289,"TL",1.115482,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.17646792127955,0.109286598498493,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",476.541,"TL",1.1207478,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16655376346403,0.113996141080261,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",486.511,"TL",1.0114736,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.18725951185349,0.0114082774333506,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",470.844,"TL",1.0016397,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.15452682896313,0.00163835715965805,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",474.642,"TL",0.9775274,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16256083566138,-0.0227289568249315,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",450.905,"TL",0.9691832,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.1112566742988,-0.0313016240736152,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",451.379,"TL",0.9933049,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,-0.0067176127215495,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",477.016,"TL",1.0679851,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16755003330273,0.0657737891298213,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",471.794,"TL",1.0672197,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.15654244963964,0.0650568555290874,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",453.277,"TL",1.0656709,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11650341763461,0.063604553875899,43.448055
"Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","pelagic",451.379,"TL",1.0536064,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,0.0522189458400265,43.448055
"Gadiformes","Phycidae","Urophycis","Urophycis chuss","pelagic",NA,"",0.74,"Field",NA,"Off Gloucester, Massachusetts, USA","Before 1932","",TRUE,TRUE,42.576387,-70.68073,"hildebrand_sf_1938_b48_505.pdf",NA,-0.301105092783922,42.576387
"Gobiesociformes","Gobiesocidae","Apletodon","Apletodon dentatus","demersal",NA,"",0.85,"",NA,"Bay ofBrest, Brittany, France","Before 2000","",TRUE,FALSE,48.339816,-4.484969,"breining_t_2000_j56_1129.pdf",NA,-0.162518929497775,48.339816
"Gobiesociformes","Gobiesocidae","Diplecogaster","Diplecogaster bimaculata","demersal",NA,"",0.86,"",NA,"Bay ofBrest, Brittany, France","Before 2000","",TRUE,FALSE,48.339816,-4.484969,"breining_t_2000_j56_1129.pdf",NA,-0.150822889734584,48.339816
"Gobiesociformes","Gobiesocidae","Lepadogaster","Lepadogaster lepadogaster","demersal",NA,"",1.3,"",NA,"Bay ofBrest, Brittany, France","Before 2000","",TRUE,FALSE,48.339816,-4.484969,"breining_t_2000_j56_1129.pdf",NA,0.262364264467491,48.339816
"Gobiesociformes","Gobiesocidae","Lepadogaster","Lepadogaster lepadogaster","demersal",NA,"",1.9,"Field/Lab",2,"Alpertuche beach, Arrabida Marine Park, Portugal","2006 June","",TRUE,TRUE,38.457686,-8.982122,"tojeira_i_2012_e93_449.pdf",NA,0.641853886172395,38.457686
"Gobiesociformes","Gobiesocidae","Lepadogaster","Lepadogaster purpurea","demersal",NA,"",1.8,"Field/Lab",2,"Alpertuche beach, Arrabida Marine Park, Portugal","2006 March","",TRUE,TRUE,38.457686,-8.982122,"tojeira_i_2012_e93_449.pdf",NA,0.587786664902119,38.457686
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.556008327,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.586972008224998,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.700526595,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.355922948186998,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.611966348,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.491077984909752,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.687305944,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.374975752557913,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.771029284,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.260028924298335,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.748987701,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.289032716160484,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.644233253,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.439694424354854,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.839693949,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.174717799963636,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.713266225,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.337900541162681,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.874359046,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.134264179904695,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.921711653,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.0815228451200507,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.906473951,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.0981929849971338,49.928466
"Mugiliformes","Mugilidae","Chelon","Chelon labrosus","pelagic",NA,"",0.771029284,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,-0.260028924298335,49.928466
